Customer ID,new customer id,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,internet_service_id,quota
0887-HJGAR,8878,5.55,1,DSL,13,0,0,0,0,0,0,0,1,45.7,45.7,0,0,5.55,1203,200
9576-ANLXO,95761,26.26,1,Fiber Optic,30,0,0,0,0,0,0,0,1,69.55,222.3,0,0,78.78,1204,200
2024-BASKD,20242,22.16,1,Fiber Optic,47,0,0,1,0,0,0,0,0,74.6,74.6,0,10,22.16,1205,200
5650-VDUDS,565022,0,1,Cable,16,0,0,0,0,0,0,0,1,24.25,96.05,0,0,0,1206,200
7538-GWHML,75387,7.64,1,Fiber Optic,27,0,0,0,0,0,0,0,1,69.65,145.15,0,0,15.28,1207,200
3859-CVCET,38593,45.4,1,DSL,27,0,0,0,0,0,0,0,1,45.65,191.05,0,0,181.6,1208,200
3276-HDUEG,32768,32.86,1,Fiber Optic,58,0,0,0,0,0,0,0,1,75.05,75.05,0,0,32.86,1209,200
0822-GAVAP,8227,0,1,DSL,76,0,0,0,0,0,1,1,1,34.7,62.25,0,0,0,1210,200
1448-PWKYE,144816,35.71,1,Cable,3,0,0,0,0,0,1,1,1,80,80,0,0,35.71,1211,200
2276-YDAVZ,227625,26.52,1,Fiber Optic,10,0,0,0,0,0,0,0,1,75.1,270.7,0,0,79.56,1212,200
5896-NPFWW,589614,13.54,1,Cable,51,0,0,1,0,0,0,0,1,50.15,168.15,0,0,40.62,1213,200
7133-VBDCG,713322,26.81,1,Fiber Optic,12,1,1,0,0,0,0,0,1,79.85,2015.35,0,0,670.25,1214,200
4952-YSOGZ,495225,4.14,1,Fiber Optic,30,0,0,0,0,0,1,1,1,85.95,381.3,0,0,16.56,1215,200
1589-AGTLK,15891,36.48,1,DSL,59,0,0,0,0,0,0,0,1,45.35,141.5,0,0,109.44,1216,200
6439-GTPCA,64397,4.48,1,Cable,51,0,0,1,1,0,0,0,1,87.25,3941.7,0,0,201.6,1217,200
5138-WVKYJ,513823,27.57,1,Fiber Optic,13,1,0,0,0,1,1,1,1,98.55,1008.55,0,0,275.7,1218,200
2189-WWOEW,218923,24.63,1,Fiber Optic,13,0,1,0,0,0,1,1,1,85.9,1269.55,0,0,369.45,1219,200
1894-IGFSG,18949,18.01,1,Fiber Optic,2,0,0,0,0,1,1,1,1,89.25,1907.85,0,0,396.22,1220,200
7379-POKDZ,737916,26.71,1,Fiber Optic,11,0,0,0,0,0,0,0,1,70.3,208.85,0,0,80.13,1221,200
0236-HFWSV,2368,48.93,1,Fiber Optic,15,0,0,0,0,1,1,1,1,93.35,1444.65,0,0,733.95,1222,200
5842-POCOP,584216,41.57,1,Cable,27,1,0,1,0,0,1,1,1,88.9,454.15,0,0,207.85,1223,200
2037-XJFUP,203724,41.8,1,Fiber Optic,41,0,0,1,0,1,1,1,0,95.8,3036.75,0,60,1379.4,1224,200
7314-OXENN,731415,41.18,1,Fiber Optic,14,0,1,0,0,0,0,0,1,82,184.65,0,0,82.36,1225,200
0322-CHQRU,3223,25.49,1,DSL,9,0,0,0,0,0,0,0,1,45.35,89.5,0,0,50.98,1226,200
4678-DVQEO,46784,34.04,1,DSL,23,0,0,0,1,0,0,0,1,52.2,52.2,0,0,34.04,1227,200
3009-JWMPU,300910,22.64,1,Fiber Optic,9,0,0,1,0,1,1,1,1,96.75,6125.4,0,0,1403.68,1228,200
1450-GALXR,14507,14.53,1,Fiber Optic,30,0,0,0,1,1,1,1,0,98.5,1058.25,0,110,145.3,1229,200
3138-BKYAV,31382,11.97,1,Fiber Optic,27,0,1,0,0,1,0,0,1,85.35,489.45,0,0,71.82,1230,200
4289-DTDKW,42894,22.56,1,Cable,4,0,1,0,0,1,1,1,1,101.3,4113.1,0,0,902.4,1231,200
1820-TQVEV,182020,49.43,1,Fiber Optic,48,0,0,0,0,0,0,1,1,69.55,69.55,0,0,49.43,1232,200
2239-JALAW,223910,44.5,1,Fiber Optic,47,0,1,1,0,1,1,1,1,103.25,6017.65,0,0,2581,1233,200
4853-RULSV,485318,12.19,1,Fiber Optic,42,1,0,0,1,1,1,1,1,104,7250.15,0,0,853.3,1234,200
6275-YDUVO,627525,24.05,1,Fiber Optic,27,0,0,1,0,0,1,1,1,86.2,178.7,0,0,48.1,1235,200
0115-TFERT,11520,36.26,1,Fiber Optic,59,0,1,1,1,1,1,1,0,111.2,2317.1,0,120,761.46,1236,200
2311-QYMUQ,231117,31.73,1,Fiber Optic,25,0,1,1,0,1,0,0,1,89.45,1430.25,0,0,507.68,1237,200
3104-OWCGK,310415,33.25,1,Fiber Optic,52,0,1,1,0,1,0,1,1,90.95,5453.4,0,0,1995,1238,200
9101-BWFSS,91012,29.43,1,Fiber Optic,14,1,1,0,1,1,1,1,1,108.55,5610.7,0,0,1471.5,1239,200
6982-SSHFK,698219,32.44,1,DSL,12,0,0,0,0,0,0,0,1,44.4,44.4,0,0,32.44,1240,200
3027-ZTDHO,302726,32.85,1,Fiber Optic,53,0,0,0,0,1,1,1,1,89.9,89.9,0,0,32.85,1241,200
2382-BCKQJ,23822,32.58,1,Fiber Optic,15,0,0,1,0,1,1,1,1,100.15,6413.65,0,0,2019.96,1242,200
2207-NHRJK,220714,1.28,1,DSL,27,0,1,0,0,0,0,0,1,50.8,50.8,0,0,1.28,1243,200
9944-HKVVB,99448,47.62,1,Cable,29,0,1,0,0,1,1,1,1,95.1,307.4,0,0,142.86,1244,200
4124-MMETB,412413,46.28,1,Fiber Optic,16,0,0,0,0,1,1,1,0,94.65,2104.55,0,40,1018.16,1245,200
3671-SHRSP,367119,14.3,1,Fiber Optic,2,0,0,1,1,0,0,0,1,80.6,319.15,0,0,57.2,1246,200
3313-QKNKB,331317,6.91,1,Fiber Optic,52,0,0,0,0,0,1,1,1,85.55,5084.65,0,0,407.69,1247,200
5073-WXOYN,507323,0,1,Cable,5,0,1,0,0,1,1,1,1,50.8,3027.4,0,0,0,1248,200
0207-MDKNV,20713,22.39,1,Fiber Optic,7,1,0,1,1,1,1,1,1,105.1,1582.75,0,0,335.85,1249,200
9851-KIELU,985111,18.03,1,Fiber Optic,6,1,1,1,1,1,1,1,1,110.1,1043.3,0,0,180.3,1250,200
3908-BLSYF,39082,25.93,1,Fiber Optic,24,0,0,1,0,0,1,1,1,83.9,497.55,0,0,155.58,1251,200
7549-MYGPK,754913,8.98,1,Fiber Optic,16,1,1,1,0,1,0,0,0,100.55,6215.35,0,0,565.74,1252,200
3804-RVTGV,380418,42.21,1,Fiber Optic,14,0,1,1,0,1,1,1,1,103.85,5017.9,0,0,2110.5,1253,200
9227-LUNBG,922712,0,1,DSL,12,0,0,0,0,0,0,0,1,24.6,24.6,0,0,0,1254,200
4315-MURBD,431513,34.92,1,Cable,23,1,0,0,1,1,1,1,1,98.9,1120.95,0,0,419.04,1255,200
9734-YWGEX,973425,38.76,1,Fiber Optic,82,0,0,1,0,1,1,1,1,98.3,923.5,0,0,348.84,1256,200
2719-BDAQO,27192,4.51,1,Fiber Optic,13,1,0,0,0,1,1,1,1,93.85,1625.65,0,0,76.67,1257,200
9625-QSTYE,962517,3.84,1,Fiber Optic,4,0,1,1,0,0,0,0,1,81.15,952.3,0,0,49.92,1258,200
6400-BWQKW,64002,19.74,1,Fiber Optic,27,1,0,0,0,0,0,0,1,79.05,434.5,0,0,118.44,1259,200
6680-WKXRZ,668023,23.82,1,Fiber Optic,24,0,0,0,0,0,0,0,1,74.4,215.8,0,0,71.46,1260,200
9448-REEVD,944818,32.08,1,DSL,73,0,0,0,0,0,0,1,1,44.7,44.7,0,0,32.08,1261,200
9117-SHLZX,911719,10.41,1,DSL,17,0,0,0,0,0,0,0,1,45.7,45.7,0,0,10.41,1262,200
3158-MOERK,315813,48.34,1,Fiber Optic,28,0,0,0,0,1,1,1,1,96,174.8,0,0,96.68,1263,200
7294-TMAOP,729420,15.44,1,Fiber Optic,51,0,0,0,0,1,1,1,0,90.55,90.55,0,60,15.44,1264,200
2834-JRTUA,283410,49.42,1,Fiber Optic,53,1,0,1,1,1,1,1,1,108.05,7532.15,0,0,3508.82,1265,200
5875-YPQFJ,587525,45.66,1,Fiber Optic,28,0,0,0,0,0,0,0,1,69.9,69.9,0,0,45.66,1266,200
8603-IJWDN,86039,5.43,1,Fiber Optic,18,0,0,0,0,0,1,1,1,86.6,86.6,0,0,5.43,1267,200
3842-IYKUE,38429,45.14,1,Fiber Optic,41,0,1,0,1,0,0,1,0,85.3,2917.5,23.89,130,1579.9,1268,200
6641-XRPSU,664124,4.66,1,Fiber Optic,21,0,0,0,0,0,0,0,1,70,2416.1,11,0,158.44,1269,200
8357-EQXFO,83575,48.36,1,Fiber Optic,15,0,0,1,0,1,1,1,1,95.35,660.9,34.29,0,338.52,1270,200
9524-EGPJC,95245,34.21,1,Fiber Optic,19,0,0,0,1,0,1,1,1,90.1,1612.75,48.26,0,615.78,1271,200
6993-OHLXR,699315,30.73,1,Fiber Optic,39,0,0,0,0,0,0,1,1,68.95,119.75,0,0,61.46,1272,200
8818-XYFCQ,881824,33.57,1,Fiber Optic,26,1,0,0,0,1,1,1,0,99.55,3204.65,35.82,110,1074.24,1273,200
4695-VADHF,469522,2.86,1,DSL,22,0,0,1,0,0,1,1,1,57.45,990.85,15.73,0,51.48,1274,200
3863-IUBJR,38639,27.82,1,DSL,26,0,0,0,0,0,1,1,1,53.65,696.35,0,0,333.84,1275,200
8436-BJUMM,84362,35.9,1,Cable,26,0,0,0,0,1,0,0,1,83.75,2070.6,0,0,933.4,1276,200
9948-YPTDG,994825,35.61,1,Fiber Optic,13,1,1,0,0,0,0,0,0,79.45,3013.05,9.36,40,1353.18,1277,200
4883-QICIH,488317,5.99,1,Fiber Optic,5,0,0,0,0,0,0,0,1,69.75,2347.9,19.67,0,191.68,1278,200
5669-SRAIP,566919,0,1,DSL,2,0,0,1,0,0,1,1,1,39.5,210.75,39.27,0,0,1279,200
5981-ITEMU,59819,16.33,1,Fiber Optic,23,0,0,0,0,1,1,1,1,97.1,3706.95,41.85,0,653.2,1280,200
6941-PMGEP,694116,43.99,1,Fiber Optic,42,0,0,0,0,0,1,1,0,80,412.5,40,10,219.95,1281,200
1624-WOIWJ,162423,45.69,1,Fiber Optic,18,1,0,0,0,1,0,0,1,84.7,832.05,12.81,0,456.9,1282,200
2074-GKOWZ,20747,8.86,1,Fiber Optic,23,0,0,0,0,1,1,1,1,89.55,185.55,0,0,17.72,1283,200
0376-YMCJC,37625,38.69,1,Cable,69,0,0,0,1,1,0,1,1,90.6,1943.2,4.73,0,889.87,1284,200
0634-SZPQA,63419,3.55,1,Fiber Optic,4,1,0,0,0,1,0,0,1,90.05,2169.8,27.38,0,81.65,1285,200
5536-RTPWK,553618,20.48,1,Fiber Optic,22,0,1,0,0,1,1,1,1,99.05,4853.75,14.24,0,1003.52,1286,200
6166-ILMNY,61669,26.44,1,Fiber Optic,24,0,0,0,0,0,0,0,1,69.75,144.55,0,0,52.88,1287,200
3097-NNSPB,309714,14.7,1,DSL,13,0,1,0,0,0,0,0,0,49.05,91.1,0,40,29.4,1288,200
0655-RBDUG,65518,9.25,1,Fiber Optic,29,0,0,1,0,1,1,1,1,98.05,713,0,0,64.75,1289,200
4361-BKAXE,43612,21.56,1,Fiber Optic,59,1,1,1,1,1,1,1,1,114.5,4527.45,0,0,883.96,1290,200
9878-TNQGW,987820,17.33,1,Fiber Optic,14,0,0,0,0,0,1,1,1,80.95,171.15,0,0,34.66,1291,200
4607-CHPCA,46073,35.27,1,Fiber Optic,4,0,0,0,0,1,1,1,0,90.4,2178.6,0,140,881.75,1292,200
8824-RWFXJ,882418,29.29,1,Cable,52,0,1,1,0,0,0,1,1,56.15,168.15,0,0,87.87,1293,200
9763-PDTKK,976316,39.68,1,Fiber Optic,18,1,0,1,1,0,1,1,1,94.4,387.2,0,0,158.72,1294,200
7627-JKIAZ,762710,37.49,1,Fiber Optic,29,0,0,1,0,0,0,0,1,78.95,2839.65,0,0,1387.13,1295,200
4081-DYXAV,40814,0,1,DSL,48,0,0,0,0,1,1,1,1,44.85,893.55,0,0,0,1296,200
0927-LCSMG,92712,21.58,1,Fiber Optic,71,0,0,1,0,0,0,1,0,74.65,544.55,0,10,151.06,1297,200
8257-RZAHR,825718,20.4,1,DSL,30,1,0,0,0,1,0,0,1,64.7,941,0,0,285.6,1298,200
0841-NULXI,84114,0,1,DSL,26,0,0,0,0,0,1,1,1,35.55,35.55,0,0,0,1299,200
7851-WZEKY,785123,38.51,1,Fiber Optic,25,0,0,0,0,1,1,1,1,95.15,196.9,0,0,77.02,1300,200
8844-TONUD,884420,45.6,1,Fiber Optic,11,0,0,1,0,1,1,1,1,96.65,1162.85,0,0,592.8,1301,200
5868-CZJDR,58683,0,1,DSL,6,0,1,0,0,0,0,0,0,31.35,31.35,0,80,0,1302,200
0135-NMXAP,13514,14.38,1,Fiber Optic,6,0,1,0,0,1,0,0,1,89.75,1052.4,0,0,172.56,1303,200
6270-OMFIW,627015,47.4,1,Cable,29,0,1,0,0,1,1,1,1,94.4,5610.25,0,0,2844,1304,200
3992-YWPKO,399225,20.36,1,Fiber Optic,10,0,1,1,1,1,1,1,1,109.9,669.45,0,0,122.16,1305,200
0125-LZQXK,12512,45.92,1,Fiber Optic,12,0,0,1,1,1,1,1,1,101.35,1553.95,0,0,688.8,1306,200
5673-FSSMF,56736,33.48,1,Cable,59,0,0,0,0,0,1,1,0,60.15,60.15,0,20,33.48,1307,200
1579-KLYDT,157911,35.91,1,Fiber Optic,27,0,0,1,0,1,0,0,1,90.45,593.45,0,0,251.37,1308,200
3927-NLNRY,392714,15.77,1,Fiber Optic,9,0,1,0,0,1,1,1,1,94.25,4867.95,0,0,835.81,1309,200
6358-LYNGM,635812,1.84,1,Fiber Optic,76,0,0,0,0,0,0,1,1,74.9,74.9,0,0,1.84,1310,200
5494-HECPR,54948,32.92,1,Fiber Optic,3,0,0,0,0,1,0,0,1,80.25,80.25,0,0,32.92,1311,200
9824-BEMCV,98242,44.97,1,Fiber Optic,11,0,0,0,0,0,0,0,1,69,1149.65,0,0,764.49,1312,200
1373-ORVIZ,137315,15.69,1,DSL,12,0,0,0,1,0,1,1,1,66.35,740.8,0,0,172.59,1313,200
9866-QEVEE,986617,20.41,1,Fiber Optic,11,0,0,0,0,0,1,1,0,86,1532.45,0,30,387.79,1314,200
9897-KXHCM,989711,48.38,1,Fiber Optic,14,0,0,0,0,0,1,1,1,80.3,250.05,0,0,145.14,1315,200
7979-CORPM,79793,35.93,1,Fiber Optic,5,0,1,0,0,1,0,0,1,90.55,2282.55,0,0,862.32,1316,200
1618-CFHME,16183,26.87,1,Fiber Optic,52,0,0,0,0,0,0,0,1,75.9,143.35,0,0,53.74,1317,200
3165-HDOEW,31658,14.9,1,DSL,6,0,0,0,0,0,0,0,1,45.85,45.85,0,0,14.9,1318,200
6581-NQCBA,658114,0,1,DSL,29,0,0,0,1,1,1,1,1,49.95,810.2,0,0,0,1319,200
1689-MRZQR,168913,13.45,1,Fiber Optic,12,0,0,0,0,1,0,0,1,78.3,2564.3,0,0,457.3,1320,200
5835-BEQEU,58352,38.38,1,Fiber Optic,23,0,0,0,0,0,0,0,0,76.95,228.4,0,10,115.14,1321,200
5552-ZNFSJ,555226,34.37,1,DSL,28,0,0,0,0,0,0,0,1,45.3,45.3,0,0,34.37,1322,200
7321-PKUYW,732116,22.36,1,Cable,3,0,0,0,1,1,0,0,1,90.15,987.95,0,0,245.96,1323,200
2833-SLKDQ,283319,48.03,1,Cable,73,0,0,0,0,0,0,1,1,45.05,45.05,0,0,48.03,1324,200
7595-EUIVN,75955,14.48,1,Fiber Optic,26,0,1,0,0,0,0,0,1,75.8,75.8,0,0,14.48,1325,200
2026-TGDHM,202620,19.21,1,Fiber Optic,16,0,0,0,0,0,1,1,0,79.3,523.15,0,10,134.47,1326,200
4030-VPZBD,403022,0,1,DSL,18,0,0,0,1,0,0,0,1,30.9,59.05,0,0,0,1327,200
2408-TZMJL,240820,22.71,1,Fiber Optic,26,1,1,1,0,1,1,1,1,110.15,6448.05,0,0,1339.89,1328,200
7993-PYKOF,799316,5.34,1,Fiber Optic,42,1,0,0,0,0,0,1,1,75,632.95,0,0,42.72,1329,200
5027-XWQHA,502724,41.16,1,Cable,10,0,0,0,0,0,0,0,0,44.75,270.95,0,10,246.96,1330,200
4566-QVRRW,456617,24.83,1,DSL,30,0,0,0,0,0,0,0,1,44.05,483.7,0,0,273.13,1331,200
0201-OAMXR,20115,10.21,1,Fiber Optic,52,1,1,1,1,1,1,1,1,115.55,8127.6,0,0,714.7,1332,200
7831-QGOXH,783117,24.4,1,Fiber Optic,71,0,0,0,0,1,0,1,1,85.2,1553.9,0,0,439.2,1333,200
6393-WRYZE,639323,43.33,1,Fiber Optic,16,0,0,0,0,1,1,1,1,97.65,3207.55,0,0,1473.22,1334,200
6599-RCLCJ,659918,7.62,1,Fiber Optic,20,0,1,1,1,1,1,1,0,109.55,5124.55,0,0,358.14,1335,200
9831-BPFRI,98312,35.32,1,Fiber Optic,30,0,1,1,1,0,0,0,1,89.55,3474.45,0,0,1377.48,1336,200
4791-QRGMF,479117,10.76,1,Fiber Optic,5,0,0,1,0,1,1,1,1,99.5,5961.1,0,0,634.84,1337,200
4671-LXRDQ,467112,17.25,1,Cable,3,0,0,0,0,0,0,0,0,45,96.45,0,30,34.5,1338,200
3838-OZURD,383815,7.28,1,Fiber Optic,51,0,1,1,0,1,1,1,1,105,7133.25,0,0,480.48,1339,200
9269-CQOOL,92693,2.88,1,DSL,17,0,0,0,0,1,0,0,1,54.7,169.45,0,0,8.64,1340,200
2845-HSJCY,28458,29.18,1,Fiber Optic,19,0,0,1,0,0,1,1,1,87.25,1258.6,0,0,408.52,1341,200
1184-PJVDB,118416,11.3,1,Fiber Optic,4,0,0,0,0,1,0,0,1,79.95,857.2,0,0,113,1342,200
9415-DPEWS,94154,12.67,1,Fiber Optic,23,0,0,0,1,1,0,0,1,88.35,1639.3,0,0,228.06,1343,200
7943-RQCHR,794318,10.07,1,Fiber Optic,26,0,0,0,0,1,1,1,0,94.75,889.9,0,30,90.63,1344,200
3249-ZPQRG,324926,42.06,1,Fiber Optic,58,0,1,0,0,0,0,1,1,78.45,330.05,0,0,168.24,1345,200
2568-BRGYX,25682,13.02,1,Fiber Optic,15,0,0,0,0,0,0,0,1,70.2,237.95,0,0,52.08,1346,200
7721-JXEAW,772110,0,1,DSL,69,0,1,0,0,0,1,1,1,41.05,2452.7,0,0,0,1347,200
7249-WBIYX,724923,30.1,1,Cable,29,0,0,0,0,1,0,0,1,85.6,813.85,0,0,301,1348,200
3164-AALRN,31641,45.25,1,DSL,22,0,0,1,0,1,1,1,0,70,347.4,0,10,226.25,1349,200
3334-CTHOL,33343,43.49,1,Cable,4,0,0,0,0,0,0,0,1,49.95,49.95,0,0,43.49,1350,200
4704-ERYFC,47045,32.11,1,Fiber Optic,52,0,0,0,0,0,0,0,1,69.25,1554,0,0,706.42,1351,200
0471-LVHGK,47112,15.91,1,DSL,29,0,0,1,0,1,1,1,1,73,3001.2,0,0,652.31,1352,200
9518-RWHZL,951818,28.13,1,Fiber Optic,18,0,0,1,0,1,1,1,1,100.05,6254.2,0,0,1800.32,1353,200
6240-EURKS,62405,0,1,DSL,85,0,0,0,0,0,1,1,0,35,553,0,70,0,1354,200
6960-HVYXR,69608,35.01,1,Fiber Optic,52,0,0,0,0,0,0,0,1,76,76,0,0,35.01,1355,200
7861-UVUFT,786121,28.3,1,Cable,28,0,0,1,0,1,0,0,1,84.3,1308.4,0,0,424.5,1356,200
0680-DFNNY,6804,40.7,1,Fiber Optic,29,0,0,1,0,1,1,1,1,101.1,1504.05,0,0,610.5,1357,200
7767-UXAGJ,776721,28.25,1,Cable,9,0,0,0,0,0,0,0,1,50.45,50.45,0,0,28.25,1358,200
1571-SAVHK,157119,28.16,1,Fiber Optic,42,0,0,0,1,1,1,1,0,99.95,1132.75,0,120,337.92,1359,200
9546-CQJSU,95463,39.62,1,Fiber Optic,7,0,0,1,0,1,0,0,1,91.4,193.6,0,0,79.24,1360,200
2951-QOQTK,295117,42.33,1,Fiber Optic,76,0,0,0,1,0,0,1,1,80.8,332.45,0,0,169.32,1361,200
3473-XIIIT,347324,37.83,1,Cable,26,0,1,0,0,1,1,1,1,100,1534.75,0,0,605.28,1362,200
2952-QAYZF,295217,36.52,1,Fiber Optic,27,0,1,1,0,0,0,0,1,85.3,424.15,0,0,182.6,1363,200
4763-PGDPO,476316,41.12,1,Fiber Optic,42,0,0,0,0,0,0,1,0,70.4,281,0,70,164.48,1364,200
5394-SVGJV,539419,30.72,1,Fiber Optic,42,0,0,0,1,1,1,1,1,98.8,3475.55,0,0,1136.64,1365,200
9283-LZQOH,928312,2.92,1,Fiber Optic,21,0,0,0,0,0,0,0,1,74.4,896.75,0,0,37.96,1366,200
7079-QRCBC,707917,37.69,1,Fiber Optic,18,0,0,1,0,1,1,1,1,98.75,2407.3,0,0,904.56,1367,200
5469-CTCWN,54693,46.95,1,Cable,21,1,1,0,0,1,1,1,1,106,6547.7,0,0,2863.95,1368,200
9851-QXEEQ,985117,47.74,1,Fiber Optic,48,0,1,1,0,1,1,1,1,104.7,4346.4,0,0,1957.34,1369,200
5208-HFSBT,52088,42.55,1,DSL,30,0,1,0,1,0,0,0,1,55.05,102.75,0,0,85.1,1370,200
1092-GANHU,10927,30.61,1,Fiber Optic,7,0,0,1,0,0,0,0,1,76.65,1313.55,0,0,520.37,1371,200
7881-EVUAD,78815,0,1,DSL,21,1,1,0,0,0,1,1,1,42.6,72.4,0,0,0,1372,200
5766-XQXMQ,576624,1.02,1,DSL,19,1,1,1,0,0,1,1,1,68.85,1970.5,0,0,29.58,1373,200
3703-VAVCL,370322,46.92,1,Fiber Optic,7,0,0,1,1,0,1,1,1,90,190.05,0,0,93.84,1374,200
8519-QJGJD,851917,18.74,1,Cable,20,0,0,1,0,0,0,0,1,75.35,1025.95,0,0,262.36,1375,200
6326-MTTXK,632613,3.27,1,Fiber Optic,6,0,1,0,0,1,1,1,1,100.85,819.55,0,0,26.16,1376,200
0330-IVZHA,3309,17.08,1,Fiber Optic,10,0,0,0,0,0,0,0,1,69.95,330.15,0,0,85.4,1377,200
2886-KEFUM,288611,1.93,1,Fiber Optic,21,0,1,1,0,1,1,1,0,107.5,6873.75,0,60,121.59,1378,200
4237-RLAQD,423718,44.75,1,Cable,12,0,0,0,0,0,0,0,1,45.85,45.85,0,0,44.75,1379,200
9651-GTSAQ,96517,30.09,1,Fiber Optic,11,1,1,1,0,1,1,1,1,106.1,5769.75,0,0,1594.77,1380,200
3186-BAXNB,31862,17.23,1,Fiber Optic,52,0,1,0,1,1,0,1,1,91.7,91.7,0,0,17.23,1381,200
0637-YLETY,63725,18.99,1,Fiber Optic,30,0,1,1,0,0,1,1,1,95.6,1555.65,0,0,303.84,1382,200
1157-BQCUW,11572,30.07,1,Fiber Optic,26,0,0,0,0,0,0,0,1,74.95,74.95,0,0,30.07,1383,200
2003-CKLOR,20033,25.82,1,Cable,26,0,1,1,0,1,1,1,1,99.5,6710.5,0,0,1704.12,1384,200
9254-RBFON,925418,5.4,1,Fiber Optic,8,0,0,1,1,1,1,1,1,98.6,1704.95,0,0,91.8,1385,200
1205-WNWPJ,120523,2.24,1,DSL,22,0,0,0,1,1,0,0,1,59.5,415.95,0,0,15.68,1386,200
8387-MOJJT,838713,34.02,1,Fiber Optic,18,0,0,0,0,1,0,0,1,77.95,3384,0,0,1428.84,1387,200
6032-KRXXO,603211,30.06,1,Fiber Optic,19,0,0,0,0,1,1,1,1,90.25,2755.35,0,0,901.8,1388,200
7459-RRWQZ,745918,47.57,1,DSL,26,1,0,0,0,0,1,1,1,64.65,994.55,0,0,713.55,1389,200
3092-IGHWF,30929,28.4,1,Cable,10,0,1,1,0,0,0,0,1,87.4,5918.8,0,0,1902.8,1390,200
6352-TWCAU,635220,19.07,1,Fiber Optic,17,0,0,0,0,1,0,0,1,86.45,3029.1,0,0,667.45,1391,200
2929-QNSRW,292917,19.16,1,Fiber Optic,48,0,1,0,0,1,1,1,0,98.25,5508.35,0,150,1072.96,1392,200
1262-OPMFY,126215,31.75,1,Fiber Optic,25,0,0,1,0,0,0,0,1,75.75,655.9,0,0,285.75,1393,200
1899-VXWXM,189922,24.73,1,Fiber Optic,4,0,1,1,0,1,1,1,1,106.1,5082.8,0,0,1187.04,1394,200
3331-HQDTW,33318,7.99,1,Fiber Optic,76,1,1,1,0,1,1,1,1,109.8,3587.25,0,0,271.66,1395,200
5442-XSDCW,544224,13.33,1,Fiber Optic,19,0,0,0,0,1,0,0,0,79.5,868.5,0,50,146.63,1396,200
3049-NDXFL,304914,34.47,1,Fiber Optic,59,0,0,0,0,0,1,1,1,85.8,85.8,0,0,34.47,1397,200
7963-GQRMY,79637,44.46,1,DSL,51,0,0,0,0,0,0,1,1,44.3,134.5,0,0,133.38,1398,200
1228-FZFRV,12286,20.88,1,Fiber Optic,13,1,0,1,0,1,1,1,1,105.95,5341.8,0,0,1044,1399,200
2058-DCJBE,20584,31.14,1,Fiber Optic,5,0,0,0,0,0,0,0,1,69.75,324.6,0,0,155.7,1400,200
5364-XYIRR,536424,21.08,1,Fiber Optic,9,0,0,0,0,1,1,1,1,94.65,4812.75,0,0,1075.08,1401,200
4829-AUOAX,48291,6.18,1,Cable,8,0,0,0,0,1,1,1,0,96.05,4399.5,0,80,284.28,1402,200
9158-VCTQB,915822,5.01,1,Fiber Optic,10,1,1,1,1,1,1,1,1,113.6,4594.95,0,0,205.41,1403,200
6311-UEUME,631121,44.33,1,Fiber Optic,7,0,0,0,0,1,0,0,1,78.9,2384.15,0,0,1285.57,1404,200
6839-ITVZJ,68399,22.33,1,DSL,13,0,1,0,1,0,0,0,1,60.05,1616.15,0,0,580.58,1405,200
0375-HVGXO,3758,0,1,DSL,8,0,0,0,0,1,0,0,1,34.7,34.7,0,0,0,1406,200
8593-WHYHV,859323,14.28,1,Fiber Optic,21,0,0,0,0,0,1,1,1,85.3,264.8,0,0,42.84,1407,200
6097-EQISJ,60975,48.77,1,Fiber Optic,12,0,1,1,0,1,1,1,0,102.45,6615.15,0,130,3218.82,1408,200
4423-YLHDV,442325,38.52,1,Fiber Optic,59,1,0,1,0,1,1,1,1,104.4,2200.25,0,0,808.92,1409,200
0107-YHINA,10725,40.71,1,Fiber Optic,25,0,0,1,0,1,1,1,1,99.75,99.75,0,0,40.71,1410,200
8640-SDGKB,864019,28.89,1,DSL,3,0,0,1,1,1,1,1,1,74.4,299.7,0,0,115.56,1411,200
4116-TZAQJ,411620,13.86,1,Fiber Optic,76,1,0,0,0,0,0,1,1,74.25,639.65,0,0,124.74,1412,200
3877-JRJIP,387710,22.05,1,Cable,28,0,0,0,0,1,0,0,1,59.85,59.85,0,0,22.05,1413,200
7511-YMXVQ,751125,0,1,Cable,20,0,0,0,0,1,1,1,0,45.4,418.8,0,20,0,1414,200
9804-ICWBG,98049,45.5,1,Fiber Optic,12,0,0,0,0,0,0,0,1,69.9,69.9,0,0,45.5,1415,200
5318-IXUZF,53189,6.2,1,Fiber Optic,6,0,1,0,0,1,0,0,1,87.15,183.75,0,0,12.4,1416,200
3198-VELRD,319822,38.09,1,Fiber Optic,30,0,0,0,0,0,1,1,1,84.75,264.85,0,0,114.27,1417,200
9436-ZBZCT,943626,28.65,1,Cable,27,0,0,0,1,1,0,0,1,89.95,1178.4,0,0,401.1,1418,200
