Gender,Age,Married,Dependents,Number of Dependents,newcustomer,Referred a Friend,Number of Referrals,Contract,Customer Status,Churn Score,CLTV,Acquisition Channel,Channel_ID
Male,34,1,0,0,17259,1,1,Two Year,Churned,90,6274,Referal,6
Male,56,0,0,0,659818,0,0,One Year,Churned,94,2279,Marketing Campaigns,2
Female,33,0,0,0,861422,0,0,Month-to-Month,Churned,86,5209,Marketing Campaigns,2
Female,29,0,0,0,293021,0,0,Month-to-Month,Churned,68,4403,Marketing Campaigns,2
Male,46,1,0,0,253317,1,9,Two Year,Churned,71,6295,Referal,6
Male,51,1,0,0,86251,1,2,Month-to-Month,Churned,72,4734,Referal,6
Female,44,0,0,0,93063,0,0,Month-to-Month,Churned,94,3207,Marketing Campaigns,2
Male,57,1,0,0,265620,1,1,Month-to-Month,Churned,82,2650,Referal,6
Female,46,1,0,0,232526,1,1,One Year,Churned,81,4669,Referal,6
Female,29,0,0,0,39323,0,0,One Year,Churned,66,4663,Marketing Campaigns,2
Female,27,0,0,0,359421,0,0,One Year,Churned,91,3833,Marketing Campaigns,2
Male,50,0,0,0,420,0,0,Month-to-Month,Churned,71,4479,Marketing Campaigns,2
Female,39,1,0,0,50899,1,1,Two Year,Churned,89,6424,Referal,6
Female,21,0,0,0,481722,0,0,Month-to-Month,Churned,90,3598,Marketing Campaigns,2
Female,32,1,0,0,139617,1,1,Month-to-Month,Churned,91,5630,Referal,6
Male,57,0,0,0,529919,0,0,Month-to-Month,Churned,73,4480,Marketing Campaigns,2
Female,30,1,0,0,289812,1,1,One Year,Churned,74,5531,Referal,6
Male,36,0,0,0,735916,0,0,Month-to-Month,Churned,90,3531,Marketing Campaigns,2
Male,41,0,0,0,45032,0,0,Month-to-Month,Churned,76,4251,Marketing Campaigns,2
Female,53,0,0,0,60865,0,0,Month-to-Month,Churned,72,3947,Marketing Campaigns,2
Female,57,1,0,0,38863,1,1,One Year,Churned,90,4261,Referal,6
Female,20,0,0,0,575918,0,0,Month-to-Month,Churned,91,5450,Marketing Campaigns,2
Female,55,1,0,0,637218,1,1,Month-to-Month,Churned,87,5075,Referal,6
Female,42,0,0,0,893821,0,0,Month-to-Month,Churned,91,4804,Marketing Campaigns,2
Male,31,0,0,0,9912,0,0,Month-to-Month,Churned,75,4028,Marketing Campaigns,2
Male,63,1,0,0,63199,1,1,Month-to-Month,Churned,85,2058,Referal,6
Female,42,0,0,0,90251,0,0,Month-to-Month,Churned,71,5617,Marketing Campaigns,2
Male,64,0,0,0,527519,0,0,Month-to-Month,Churned,77,3096,Marketing Campaigns,2
Female,41,1,0,0,771625,1,1,One Year,Churned,93,3365,Referal,6
Male,41,1,0,0,439011,1,1,Month-to-Month,Churned,90,4115,Referal,6
Female,41,0,0,0,89457,0,0,Month-to-Month,Churned,81,2728,Marketing Campaigns,2
Male,47,0,0,0,695921,0,0,Month-to-Month,Churned,87,4895,Marketing Campaigns,2
Female,26,0,0,0,381519,0,0,Month-to-Month,Churned,88,2802,Marketing Campaigns,2
Female,30,0,0,0,515422,0,0,Month-to-Month,Churned,95,3032,Marketing Campaigns,2
Female,23,1,0,0,458722,1,1,Month-to-Month,Churned,90,4163,Referal,6
Male,32,1,0,0,465214,1,1,Month-to-Month,Churned,77,3226,Referal,6
Female,61,0,0,0,851515,0,0,Two Year,Churned,94,4931,Marketing Campaigns,2
Female,31,0,0,0,526117,0,0,Month-to-Month,Churned,70,4909,Marketing Campaigns,2
Male,33,0,0,0,886823,0,0,Month-to-Month,Churned,72,2464,Marketing Campaigns,2
Male,64,0,0,0,13346,0,0,Month-to-Month,Churned,85,2846,Marketing Campaigns,2
Female,48,0,0,0,762524,0,0,Month-to-Month,Churned,76,2291,Marketing Campaigns,2
Female,47,0,0,0,173120,0,0,Month-to-Month,Churned,73,4554,Marketing Campaigns,2
Male,60,0,0,0,61824,0,0,Month-to-Month,Churned,91,5392,Marketing Campaigns,2
Male,21,0,0,0,256510,0,0,Month-to-Month,Churned,67,3162,Marketing Campaigns,2
Female,36,0,0,0,668911,0,0,Month-to-Month,Churned,87,3420,Marketing Campaigns,2
Male,56,0,0,0,661514,0,0,Month-to-Month,Churned,72,5224,Marketing Campaigns,2
Female,47,1,1,3,42554,0,0,Month-to-Month,Churned,76,2398,Marketing Campaigns,2
Male,51,0,0,0,298413,0,0,Month-to-Month,Churned,71,5882,Marketing Campaigns,2
Female,44,1,0,0,559025,1,1,Month-to-Month,Churned,94,3298,Referal,6
Female,27,0,0,0,367720,0,0,Month-to-Month,Churned,95,3228,Marketing Campaigns,2
Female,56,0,0,0,332923,0,0,Month-to-Month,Churned,83,4800,Marketing Campaigns,2
Female,64,1,0,0,287326,1,1,Month-to-Month,Churned,91,5764,Referal,6
Female,21,1,1,2,341520,1,1,Month-to-Month,Churned,96,4265,Referal,6
Female,53,0,0,0,19159,0,0,Month-to-Month,Churned,90,4123,Marketing Campaigns,2
Female,34,0,0,0,304524,0,0,Month-to-Month,Churned,90,3074,Marketing Campaigns,2
Male,21,0,0,0,72398,0,0,Month-to-Month,Churned,91,4851,Marketing Campaigns,2
Male,42,1,1,1,76833,1,1,Month-to-Month,Churned,90,2881,Referal,6
Male,49,1,0,0,6283,1,1,One Year,Churned,76,3378,Referal,6
Female,25,0,0,0,766520,0,0,Month-to-Month,Churned,79,2412,Marketing Campaigns,2
Male,61,1,0,0,11217,1,1,One Year,Churned,73,6452,Referal,6
Female,20,0,0,0,277716,0,0,Month-to-Month,Churned,91,3458,Marketing Campaigns,2
Male,63,0,0,0,11961,0,0,Month-to-Month,Churned,87,2679,Marketing Campaigns,2
Female,55,0,0,0,428225,0,0,Month-to-Month,Churned,82,5003,Marketing Campaigns,2
Male,38,0,0,0,535618,0,0,Month-to-Month,Churned,81,5355,Marketing Campaigns,2
Male,22,0,0,0,74610,0,0,Month-to-Month,Churned,77,4810,Marketing Campaigns,2
Male,23,0,0,0,46283,0,0,Month-to-Month,Churned,66,4917,Marketing Campaigns,2
Female,64,0,0,0,287622,0,0,Month-to-Month,Churned,85,2783,Marketing Campaigns,2
Female,30,0,0,0,683414,0,0,Month-to-Month,Churned,82,2967,Marketing Campaigns,2
Female,48,0,0,0,55977,0,0,Month-to-Month,Churned,95,4931,Marketing Campaigns,2
Female,22,0,0,0,274813,0,0,One Year,Churned,71,4776,Marketing Campaigns,2
Male,64,0,0,0,482225,0,0,Month-to-Month,Churned,70,4203,Marketing Campaigns,2
Male,48,1,0,0,982116,1,1,Month-to-Month,Churned,94,4639,Referal,6
Male,44,1,0,0,65599,1,1,Two Year,Churned,95,4879,Referal,6
Male,49,0,0,0,42293,0,0,Month-to-Month,Churned,87,4160,Marketing Campaigns,2
Female,43,0,0,0,366313,0,0,Month-to-Month,Churned,85,3968,Marketing Campaigns,2
Male,59,0,0,0,902526,0,0,Month-to-Month,Churned,78,5403,Marketing Campaigns,2
Female,31,0,0,0,328521,0,0,Month-to-Month,Churned,82,4429,Marketing Campaigns,2
Female,60,1,0,0,37377,1,5,Month-to-Month,Churned,92,3101,Referal,6
Male,21,1,0,0,408825,1,1,One Year,Churned,86,4369,Referal,6
Female,41,0,0,0,57971,0,0,Month-to-Month,Churned,92,2540,Marketing Campaigns,2
Female,51,0,0,0,368317,0,0,Month-to-Month,Churned,88,4713,Marketing Campaigns,2
Male,42,0,0,0,422826,0,0,Month-to-Month,Churned,91,3212,Marketing Campaigns,2
Female,61,1,0,0,351926,1,1,Month-to-Month,Churned,79,4062,Referal,6
Male,39,1,0,0,641620,1,1,Month-to-Month,Churned,89,5753,Referal,6
Male,30,0,0,0,51081,0,0,Month-to-Month,Churned,75,4509,Marketing Campaigns,2
Female,29,0,0,0,306618,0,0,Month-to-Month,Churned,65,5341,Marketing Campaigns,2
Male,52,0,0,0,671515,0,0,Month-to-Month,Churned,84,4944,Marketing Campaigns,2
Male,59,0,0,0,15674,0,0,Month-to-Month,Churned,71,2632,Marketing Campaigns,2
Female,21,1,1,3,215021,1,1,Month-to-Month,Churned,87,4626,Referal,6
Male,37,1,0,0,26832,0,0,Month-to-Month,Churned,91,2651,Marketing Campaigns,2
Male,20,1,0,0,215713,1,1,One Year,Churned,89,4800,Referal,6
Female,38,0,0,0,108721,0,0,Month-to-Month,Churned,81,5000,Marketing Campaigns,2
Male,63,0,0,0,544516,0,0,One Year,Churned,87,5090,Marketing Campaigns,2
Male,62,1,0,0,91703,1,1,Month-to-Month,Churned,91,2026,Referal,6
Male,19,1,0,0,104325,1,1,Two Year,Churned,79,6484,Referal,6
Female,58,0,0,0,381413,0,0,Month-to-Month,Churned,67,2554,Marketing Campaigns,2
Female,26,0,0,0,122621,0,0,Month-to-Month,Churned,78,3599,Marketing Campaigns,2
Male,53,0,0,0,544221,0,0,Month-to-Month,Churned,91,2704,Marketing Campaigns,2
Female,42,1,1,2,77344,1,1,Month-to-Month,Churned,93,5434,Referal,6
Female,57,0,0,0,211413,0,0,Month-to-Month,Churned,81,4107,Marketing Campaigns,2
Female,28,1,1,2,448919,1,1,Month-to-Month,Churned,83,5898,Referal,6
Female,36,0,0,0,218712,0,0,Month-to-Month,Churned,68,4414,Marketing Campaigns,2
Female,58,0,0,0,901917,0,0,Month-to-Month,Churned,81,5082,Marketing Campaigns,2
Female,44,0,0,0,370712,0,0,One Year,Churned,68,3553,Marketing Campaigns,2
Male,44,0,0,0,14555,0,0,Month-to-Month,Churned,79,2905,Marketing Campaigns,2
Female,57,1,0,0,297919,1,1,Month-to-Month,Churned,66,4103,Referal,6
Male,59,0,0,0,401320,0,0,Month-to-Month,Churned,72,3666,Marketing Campaigns,2
Female,35,0,0,0,612122,0,0,Month-to-Month,Churned,84,5890,Marketing Campaigns,2
Female,26,0,0,0,699611,0,0,Month-to-Month,Churned,73,5919,Marketing Campaigns,2
Male,36,0,0,0,259219,0,0,Month-to-Month,Churned,69,3503,Marketing Campaigns,2
Female,25,1,0,0,86427,1,1,Month-to-Month,Churned,65,3039,Referal,6
Male,28,1,0,0,34005,1,1,Two Year,Churned,69,5463,Referal,6
Female,50,1,0,0,205726,1,3,Month-to-Month,Churned,72,2036,Referal,6
Female,42,1,0,0,550218,1,1,Month-to-Month,Churned,86,4283,Referal,6
Male,27,0,0,0,903918,0,0,Month-to-Month,Churned,80,3080,Marketing Campaigns,2
Male,47,1,0,0,84176,1,1,Month-to-Month,Churned,91,4242,Referal,6
Male,42,0,0,0,51525,0,0,Month-to-Month,Churned,90,3525,Marketing Campaigns,2
Male,31,1,0,0,37824,1,1,One Year,Churned,88,4026,Referal,6
Male,56,0,1,3,472924,0,0,Month-to-Month,Churned,96,3001,Marketing Campaigns,2
Male,34,1,0,0,54496,1,1,Month-to-Month,Churned,67,2349,Referal,6
Male,39,0,0,0,98372,0,0,Month-to-Month,Churned,71,3567,Marketing Campaigns,2
Female,24,0,0,0,13721,0,0,Month-to-Month,Churned,95,3398,Marketing Campaigns,2
Male,29,0,0,0,492512,0,0,Month-to-Month,Churned,90,2003,Marketing Campaigns,2
Male,35,1,0,0,145521,1,1,Month-to-Month,Churned,91,4501,Referal,6
Female,39,0,0,0,828013,0,0,Month-to-Month,Churned,69,2806,Marketing Campaigns,2
Male,25,1,0,0,203719,1,1,Month-to-Month,Churned,71,3498,Referal,6
Female,45,0,0,0,31786,0,0,Month-to-Month,Churned,91,5797,Marketing Campaigns,2
Female,44,0,0,0,608713,0,0,Month-to-Month,Churned,88,5186,Marketing Campaigns,2
Male,51,0,0,0,460310,0,0,Month-to-Month,Churned,90,4548,Marketing Campaigns,2
Male,44,0,0,0,301820,0,0,Month-to-Month,Churned,76,2850,Marketing Campaigns,2
Male,27,0,0,0,480611,0,0,Month-to-Month,Churned,77,4669,Marketing Campaigns,2
Female,22,0,0,0,708325,0,0,Month-to-Month,Churned,86,2853,Marketing Campaigns,2
Female,21,0,0,0,743419,0,0,Month-to-Month,Churned,82,5421,Marketing Campaigns,2
Female,47,1,0,0,790817,1,1,Month-to-Month,Churned,65,2404,Referal,6
Female,62,0,0,0,67116,0,0,Month-to-Month,Churned,68,5159,Marketing Campaigns,2
Female,58,0,0,0,47029,0,0,Month-to-Month,Churned,91,2007,Marketing Campaigns,2
Female,34,0,0,0,617811,0,0,Month-to-Month,Churned,91,3545,Marketing Campaigns,2
Male,40,0,0,0,12642,0,0,Month-to-Month,Churned,82,4089,Marketing Campaigns,2
Female,57,0,0,0,965823,0,0,Month-to-Month,Churned,66,2825,Marketing Campaigns,2
Female,27,0,0,0,201319,0,0,Month-to-Month,Churned,78,2172,Marketing Campaigns,2
Male,52,1,1,3,350612,1,1,Month-to-Month,Churned,76,4860,Referal,6
Male,33,1,0,0,39348,1,1,Month-to-Month,Churned,76,5338,Referal,6
Female,39,0,0,0,766623,0,0,Two Year,Churned,85,2224,Marketing Campaigns,2
Male,30,1,0,0,49101,1,1,Month-to-Month,Churned,93,4533,Referal,6
Female,42,0,0,0,215411,0,0,Month-to-Month,Churned,65,2813,Marketing Campaigns,2
Female,64,1,0,0,96475,1,1,Month-to-Month,Churned,91,4664,Referal,6
Male,64,0,0,0,342824,0,0,Month-to-Month,Churned,91,5796,Marketing Campaigns,2
Female,20,0,0,0,37820,0,0,Month-to-Month,Churned,89,5641,Marketing Campaigns,2
Male,49,1,0,0,43558,0,0,Two Year,Churned,77,6289,Marketing Campaigns,2
Male,25,1,0,0,31817,1,1,Month-to-Month,Churned,91,4273,Referal,6
Female,28,1,0,0,55206,1,1,Month-to-Month,Churned,84,4154,Referal,6
Female,25,0,0,0,557226,0,0,Month-to-Month,Churned,85,5313,Marketing Campaigns,2
Male,58,0,0,0,37503,0,0,Month-to-Month,Churned,71,2299,Marketing Campaigns,2
Female,60,0,0,0,454711,0,0,Month-to-Month,Churned,76,3740,Marketing Campaigns,2
Male,30,0,0,0,48775,0,0,Month-to-Month,Churned,83,3657,Marketing Campaigns,2
Female,32,0,0,0,763919,0,0,Month-to-Month,Churned,91,2270,Marketing Campaigns,2
Female,52,1,0,0,46588,1,1,Month-to-Month,Churned,91,3123,Referal,6
Female,26,0,0,0,344010,0,0,Month-to-Month,Churned,87,3722,Marketing Campaigns,2
Male,31,1,0,0,28896,1,1,One Year,Churned,91,4432,Referal,6
Male,33,1,0,0,42902,1,1,Month-to-Month,Churned,87,5036,Referal,6
Male,44,0,0,0,32524,0,0,Month-to-Month,Churned,94,5811,Marketing Campaigns,2
Male,33,0,0,0,246224,0,0,Month-to-Month,Churned,73,2810,Marketing Campaigns,2
Female,54,1,1,2,476024,1,1,Month-to-Month,Churned,84,2865,Referal,6
Female,32,0,0,0,78172,0,0,Month-to-Month,Churned,77,4320,Marketing Campaigns,2
Male,38,1,0,0,185321,1,1,Month-to-Month,Churned,85,2485,Referal,6
Male,56,1,0,0,54583,1,1,Two Year,Churned,89,5207,Referal,6
Female,46,1,0,0,521925,1,1,Month-to-Month,Churned,71,3185,Referal,6
Female,21,0,0,0,354018,0,0,Month-to-Month,Churned,90,5829,Marketing Campaigns,2
Female,57,1,1,2,209113,1,1,Month-to-Month,Churned,79,4568,Referal,6
Female,23,0,0,0,8835,0,0,Month-to-Month,Churned,82,2484,Marketing Campaigns,2
Female,37,0,0,0,757125,0,0,Month-to-Month,Churned,93,2078,Marketing Campaigns,2
Female,59,0,0,0,33936,0,0,Month-to-Month,Churned,74,2195,Marketing Campaigns,2
Male,56,0,0,0,748611,0,0,One Year,Churned,93,4760,Marketing Campaigns,2
Male,58,1,0,0,844323,1,5,Month-to-Month,Churned,69,4243,Referal,6
Female,34,0,0,0,300624,0,0,Month-to-Month,Churned,79,5299,Marketing Campaigns,2
Male,50,0,0,0,630525,0,0,One Year,Churned,91,4254,Marketing Campaigns,2
Male,52,1,0,0,36477,1,7,Month-to-Month,Churned,72,5615,Referal,6
Female,63,0,0,0,65953,0,0,Month-to-Month,Churned,65,4879,Marketing Campaigns,2
Male,46,0,0,0,36226,0,0,Month-to-Month,Churned,69,2455,Marketing Campaigns,2
Male,41,0,0,0,421113,0,0,Month-to-Month,Churned,89,2959,Marketing Campaigns,2
Male,56,0,0,0,427415,0,0,Month-to-Month,Churned,66,5633,Marketing Campaigns,2
Male,58,0,0,0,15415,0,0,Month-to-Month,Churned,86,2937,Marketing Campaigns,2
Male,42,1,0,0,41068,1,1,One Year,Churned,76,2704,Referal,6
Male,43,0,0,0,236921,0,0,Month-to-Month,Churned,76,3131,Marketing Campaigns,2
Male,30,0,0,0,63711,0,0,Month-to-Month,Churned,80,5944,Marketing Campaigns,2
Male,47,0,0,0,663313,0,0,Month-to-Month,Churned,73,4336,Marketing Campaigns,2
Male,42,0,0,0,87855,0,0,Month-to-Month,Churned,65,5671,Marketing Campaigns,2
Female,22,1,0,0,572911,1,1,Month-to-Month,Churned,73,2961,Referal,6
Male,26,0,0,0,158218,0,0,Month-to-Month,Churned,88,5654,Marketing Campaigns,2
Male,62,0,0,0,87403,0,0,Month-to-Month,Churned,75,2038,Marketing Campaigns,2
Male,56,0,0,0,296224,0,0,Month-to-Month,Churned,81,2699,Marketing Campaigns,2
Female,28,0,0,0,16786,0,0,Month-to-Month,Churned,90,2448,Marketing Campaigns,2
Male,38,0,0,0,86275,0,0,One Year,Churned,91,3051,Marketing Campaigns,2
Female,63,1,0,0,548020,0,0,Month-to-Month,Churned,69,4811,Marketing Campaigns,2
Male,58,0,0,0,88543,0,0,Month-to-Month,Churned,95,3788,Marketing Campaigns,2
Female,41,0,0,0,51110,0,0,Month-to-Month,Churned,91,5824,Marketing Campaigns,2
Female,25,1,0,0,653225,1,1,One Year,Churned,78,4166,Referal,6
Female,48,0,0,0,51751,0,0,Month-to-Month,Churned,90,5246,Marketing Campaigns,2
Female,27,0,0,0,517418,0,0,Month-to-Month,Churned,67,5515,Marketing Campaigns,2
Female,60,0,0,0,72702,0,0,Month-to-Month,Churned,95,4739,Marketing Campaigns,2
Male,39,0,0,0,956510,0,0,One Year,Churned,82,5437,Marketing Campaigns,2
Male,62,0,0,0,6074,0,0,Two Year,Churned,66,6265,Marketing Campaigns,2
Male,49,0,0,0,973211,0,0,Month-to-Month,Churned,90,2771,Marketing Campaigns,2
Female,40,0,0,0,95601,0,0,Month-to-Month,Churned,83,2335,Marketing Campaigns,2
Female,34,1,0,0,51349,1,1,Month-to-Month,Churned,96,2123,Referal,6
Female,44,0,0,0,53801,0,0,Month-to-Month,Churned,92,5435,Marketing Campaigns,2
Female,39,1,0,0,87145,1,1,Month-to-Month,Churned,83,5219,Referal,6
Female,45,0,0,0,37213,0,0,Month-to-Month,Churned,94,5390,Marketing Campaigns,2
Female,26,1,0,0,256815,1,1,Month-to-Month,Churned,92,4233,Referal,6
Female,26,0,0,0,119318,0,0,Month-to-Month,Churned,82,2157,Marketing Campaigns,2
Male,37,0,0,0,59237,0,0,Month-to-Month,Churned,84,5035,Marketing Campaigns,2
Male,46,0,0,0,44321,0,0,Month-to-Month,Churned,91,4655,Marketing Campaigns,2
Female,62,0,0,0,899316,0,0,Month-to-Month,Churned,76,2088,Marketing Campaigns,2
Female,21,0,0,0,156518,0,0,Month-to-Month,Churned,95,5552,Marketing Campaigns,2
Female,23,0,0,0,376510,0,0,Month-to-Month,Churned,75,4692,Marketing Campaigns,2
Female,25,0,0,0,733023,0,0,Month-to-Month,Churned,73,5090,Marketing Campaigns,2
Female,59,0,0,0,663513,0,0,One Year,Churned,73,2313,Marketing Campaigns,2
Female,47,0,0,0,53789,0,0,Month-to-Month,Churned,70,3351,Marketing Campaigns,2
Male,54,1,0,0,641324,1,1,Month-to-Month,Churned,96,2544,Referal,6
Male,33,0,0,0,144924,0,0,Month-to-Month,Churned,79,4323,Marketing Campaigns,2
Male,55,1,1,3,262621,1,1,Month-to-Month,Churned,69,5691,Referal,6
Male,25,0,0,0,261218,0,0,Month-to-Month,Churned,96,3682,Marketing Campaigns,2
Male,55,0,0,0,47351,0,0,Month-to-Month,Churned,91,4997,Marketing Campaigns,2
Male,20,0,0,0,366912,0,0,Month-to-Month,Churned,86,4630,Marketing Campaigns,2
Female,55,1,0,0,68925,1,1,Month-to-Month,Churned,90,2140,Referal,6
Male,47,0,0,0,972519,0,0,Month-to-Month,Churned,80,5086,Marketing Campaigns,2
Male,62,0,0,0,58847,0,0,Month-to-Month,Churned,91,2847,Marketing Campaigns,2
Female,55,1,1,1,78537,1,1,Month-to-Month,Churned,70,4277,Referal,6
Female,48,0,0,0,394311,0,0,Month-to-Month,Churned,76,2934,Marketing Campaigns,2
Female,23,0,0,0,923926,0,0,Month-to-Month,Churned,80,2240,Marketing Campaigns,2
Female,57,0,0,0,43988,0,0,Month-to-Month,Churned,70,3155,Marketing Campaigns,2
Male,44,0,0,0,443021,0,0,Month-to-Month,Churned,91,5825,Marketing Campaigns,2
Female,31,0,0,0,485519,0,0,Month-to-Month,Churned,70,5955,Marketing Campaigns,2
Male,38,0,0,0,80088,0,0,Month-to-Month,Churned,82,4883,Marketing Campaigns,2
Female,57,0,0,0,150224,0,0,One Year,Churned,82,5902,Marketing Campaigns,2
Female,23,0,0,0,969220,0,0,Month-to-Month,Churned,90,5581,Marketing Campaigns,2
Female,35,0,0,0,791219,0,0,Month-to-Month,Churned,96,5514,Marketing Campaigns,2
Male,55,0,0,0,829220,0,0,Month-to-Month,Churned,73,4539,Marketing Campaigns,2
Male,35,1,0,0,18672,1,1,Month-to-Month,Churned,80,5075,Referal,6
Female,35,1,0,0,235917,1,1,One Year,Churned,68,2371,Referal,6
Female,60,0,0,0,910320,0,0,Month-to-Month,Churned,73,4519,Marketing Campaigns,2
Female,57,0,0,0,414023,0,0,Month-to-Month,Churned,91,3799,Marketing Campaigns,2
Female,57,0,0,0,66533,0,0,Month-to-Month,Churned,88,5963,Marketing Campaigns,2
Male,53,0,0,0,61019,0,0,Month-to-Month,Churned,91,3469,Marketing Campaigns,2
Female,56,0,0,0,894321,0,0,Month-to-Month,Churned,91,5082,Marketing Campaigns,2
Female,48,0,0,0,295516,0,0,Month-to-Month,Churned,91,3061,Marketing Campaigns,2
Male,30,1,0,0,776221,0,0,Two Year,Churned,83,5602,Marketing Campaigns,2
Female,54,0,0,0,690714,0,0,Month-to-Month,Churned,75,4188,Marketing Campaigns,2
Female,50,1,0,0,291121,1,3,Month-to-Month,Churned,67,5632,Referal,6
Male,25,0,0,0,374426,0,0,Month-to-Month,Churned,90,2902,Marketing Campaigns,2
Male,34,0,0,0,567320,0,0,Month-to-Month,Churned,86,3620,Marketing Campaigns,2
Female,42,0,0,0,16029,0,0,Month-to-Month,Churned,92,2220,Marketing Campaigns,2
Male,37,0,0,0,462823,0,0,One Year,Churned,81,5928,Marketing Campaigns,2
Female,48,1,0,0,16449,1,5,One Year,Churned,76,5080,Referal,6
Male,49,0,0,0,370516,0,0,One Year,Churned,87,5398,Marketing Campaigns,2
Male,47,0,0,0,260618,0,0,Month-to-Month,Churned,93,4667,Marketing Campaigns,2
Female,62,0,1,3,686115,0,0,Month-to-Month,Churned,95,4500,Marketing Campaigns,2
Female,53,0,0,0,994018,0,0,Month-to-Month,Churned,66,2176,Marketing Campaigns,2
Female,62,0,0,0,13835,0,0,Month-to-Month,Churned,89,5595,Marketing Campaigns,2
Male,40,0,0,0,475920,0,0,Month-to-Month,Churned,70,4238,Marketing Campaigns,2
Male,24,1,0,0,85639,1,4,One Year,Churned,75,5651,Referal,6
Female,64,1,0,0,298222,1,1,Month-to-Month,Churned,67,2120,Referal,6
Male,53,0,0,0,819926,0,0,One Year,Churned,91,6255,Marketing Campaigns,2
Male,55,0,0,0,46255,0,0,Month-to-Month,Churned,94,4549,Marketing Campaigns,2
Female,19,1,0,0,598014,1,4,Month-to-Month,Churned,87,5606,Referal,6
Female,38,1,0,0,987417,1,1,Month-to-Month,Churned,79,2365,Referal,6
Male,39,0,0,0,60001,0,0,Month-to-Month,Churned,90,3890,Marketing Campaigns,2
Female,21,0,0,0,9479,0,0,Month-to-Month,Churned,75,3949,Marketing Campaigns,2
Male,48,0,0,0,904810,0,0,Month-to-Month,Churned,91,3520,Marketing Campaigns,2
Male,39,0,0,0,190224,0,0,Month-to-Month,Churned,91,5438,Marketing Campaigns,2
Male,61,1,0,0,279424,1,1,One Year,Churned,91,5650,Referal,6
Female,58,1,0,0,838219,1,1,Month-to-Month,Churned,85,2656,Referal,6
Female,27,1,0,0,298326,1,1,Month-to-Month,Churned,90,5799,Referal,6
Female,24,1,0,0,784521,1,1,Month-to-Month,Churned,91,4785,Referal,6
Female,31,1,0,0,303426,1,1,One Year,Churned,90,5995,Referal,6
Female,47,1,0,0,30210,1,1,Month-to-Month,Churned,76,2750,Referal,6
Male,20,0,0,0,53669,0,0,Month-to-Month,Churned,86,4115,Marketing Campaigns,2
Female,44,0,0,0,19819,0,0,Month-to-Month,Churned,91,5172,Marketing Campaigns,2
Female,48,0,0,0,497116,0,0,Month-to-Month,Churned,89,4464,Marketing Campaigns,2
Male,63,1,0,0,152719,1,1,Two Year,Churned,90,4751,Referal,6
Male,52,0,0,0,86343,0,0,One Year,Churned,71,6350,Marketing Campaigns,2
Male,20,0,1,1,668217,0,0,Month-to-Month,Churned,65,2810,Marketing Campaigns,2
Female,53,0,0,0,87809,0,0,Month-to-Month,Churned,71,5656,Referal,6
Male,60,0,0,0,95305,0,0,Month-to-Month,Churned,91,3407,Marketing Campaigns,2
Female,43,0,0,0,3458,0,0,Month-to-Month,Churned,91,5800,Marketing Campaigns,2
Female,21,1,0,0,304919,1,5,Month-to-Month,Churned,86,4176,Referal,6
Male,51,1,0,0,32355,1,1,Month-to-Month,Churned,88,3683,Referal,6
Female,57,0,0,0,80589,0,0,Month-to-Month,Churned,71,2119,Marketing Campaigns,2
Female,53,1,0,0,882124,1,1,Month-to-Month,Churned,82,2943,Referal,6
Male,25,1,0,0,208215,1,1,Month-to-Month,Churned,91,5292,Referal,6
Male,59,1,0,0,594014,1,1,Month-to-Month,Churned,88,3427,Referal,6
Female,62,1,0,0,805323,1,1,Month-to-Month,Churned,67,5579,Referal,6
Male,58,0,0,0,956411,0,0,Month-to-Month,Churned,94,2180,Marketing Campaigns,2
Male,31,0,0,0,20823,0,0,Month-to-Month,Churned,88,3037,Marketing Campaigns,2
Female,49,0,0,0,121314,0,0,Month-to-Month,Churned,88,4248,Marketing Campaigns,2
Male,59,1,1,3,568811,1,1,Month-to-Month,Churned,73,4672,Referal,6
Female,19,1,0,0,289417,1,1,Month-to-Month,Churned,93,5024,Referal,6
Female,52,1,0,0,314310,1,1,Month-to-Month,Churned,81,3740,Referal,6
